time,站点名称,O3_8H,气温(℃),风速(m/s),风向(°),SO2,NO2,PM10,CO,PM2.5
2024-01-13,高头窑,62.0,-2.6,4.9,338.3,13,25,115,1.832,30
2024-01-13,准格尔旗经济开发区,27.0,-6.1,1.7,358.8,14,35,120,1.222,54
2024-01-13,大路新区,39.0,-3.8,4.1,18.2,8,50,50,0.995,34
2024-01-13,哈尔乌素矿区,12.0,-1.2,3.0,225.6,19,58,80,0.86,32
2024-01-13,窑沟,31.0,-1.5,2.5,356.6,21(H),65,146,1.168,34
2024-01-13,黑岱沟,38.0,-1.4,2.8,264.3,32,54,92,0.759,24
2024-01-13,羊市塔,19.0,-2.4,2.1,196.7,17,91,366,1.42,54
2024-01-13,黄天棉图,41.0,-1.6,3.4,15.1,20,62,112,0.974,28
2024-01-13,纳日松,36.0,-3.7,1.6,54.9,11,53,167,1.811,41
2024-01-13,上海庙东,45.0,-0.7,3.8,58.8,15,26,187,0.789,44
2024-01-13,独贵塔拉工业园区,58.0,-5.1,2.1,335.5,9,42,136,0.919,61
2024-01-13,新能源产业示范区,79.0,-4.3,3.0,219.2,16,27,105,0.6,27
2024-01-13,独贵塔拉南项目区,72.0,-3.6,3.5,334.0,11,9,135,0.322,27
2024-01-13,乌审召,74.0,-3.6,2.1,324.1,5,32,79,0.418,38
2024-01-13,蒙大工业园,63.0,0.5,1.8,311.7,10,37,102,0.792,36
2024-01-13,中天合创宿舍楼站,65.0,-0.7,2.9,207.1,16,22,109,0.56,38
2024-01-13,查汗淖尔湖站,66.0,-3.8,2.1,342.4,4,23,0(BB),0.552,30117
2024-01-13,纳林陶亥镇,28.0,-2.7,1.0,280.2,9,96,137,1.401,44
2024-01-13,圣圆煤化工基地,19.0,-1.9,2.5,233.9,14,23,198,1.078,38
2024-01-13,空港物流园区,69.0,-2.8,1.6,321.5,13,35,68,1.032,31
2024-01-14,装备制造基地,53.0,-8.5,1.1,37.3,13,28,92,0.703,14
2024-01-14,麻黄湾,52.0,-9.9,1.3,7.6,25,42,50,0.597,11
2024-01-14,蒙古象棋广场-超级站,58.0,-9.1,0.4,21.7,9,31,33,1.213,12
2024-01-14,达旗经济开发区,56.0,-10.0,0.0,152.0,16,35,39,0.703,30
2024-01-14,敖包梁,65.0,-9.7,1.7,102.6,10,23,30,1.294,22
2024-01-14,青达门,54.0,-9.3,2.3,6.8,10,34,42,0.792,17
2024-01-14,高头窑,52.0,-9.8,2.2,103.0,13,35,64,2.313,20
2024-01-14,准格尔旗经济开发区,44.0,-9.5,2.0,350.9,14,26,51,0.545,20
2024-01-14,大路新区,63.0,-9.7,3.1,86.8,7,23,30,0.619,12
2024-01-14,哈尔乌素矿区,13.0,-8.4,1.9,24.3,27,47,96,0.655,21
2024-01-14,窑沟,45.0,-9.7,0.9,25.7,11,21,44,0.843,12
2024-01-14,黑岱沟,46.0,-9.7,1.6,44.4,39,49,103,0.734,13
2024-01-14,羊市塔,46.0,-7.5,1.2,240.0,11,64,207,0.825,23
2024-01-14,黄天棉图,54.0,-9.1,1.3,97.9,12,46,53,0.695,6
2024-01-14,纳日松,51.0,-9.0,1.4,108.1,11,34,75,0.698,8
2024-01-14,上海庙东,43.0,-6.5,3.0,91.1,4,10,69,0.532,14
2024-01-14,独贵塔拉工业园区,57.0,-11.2,1.4,147.4,9,26,37,0.617,17
2024-01-14,新能源产业示范区,81.0,-9.9,1.0,104.6,9,24,27,0.465,6
2024-01-14,独贵塔拉南项目区,71.0,-10.3,1.2,152.4,3,8,135,0.236,9
2024-01-14,乌审召,67.0,-8.3,0.9,359.4,5,19,29,0.287,21
2024-01-14,蒙大工业园,67.0,-4.6,1.4,59.5,10,22,59,0.563,24
2024-01-14,中天合创宿舍楼站,69.0,-7.4,1.3,301.2,11,17,40,0.564,12
2024-01-14,查汗淖尔湖站,69.0,-9.6,0.9,50.0,6,21,0(BB),0.598,17679
2024-01-14,纳林陶亥镇,66.0,-8.9,0.6,30.3,5,57,61,0.723,12
2024-01-14,圣圆煤化工基地,25.0,-6.2,2.8,233.5,11,21,115,0.444,16
2024-01-14,空港物流园区,61.0,-8.9,3.2,221.7,10,30,37,1.061,14
2024-01-15,高新科技工业园,25.0,-8.8,0.4,59.3,17,59,70,0.997,42
2024-01-15,装备制造基地,35.0,-6.0,1.2,70.5,21,53,164,1.139,31
2024-01-15,麻黄湾,38.0,-6.5,1.3,183.3,36,60,108,0.984,28
2024-01-15,蒙古象棋广场-超级站,26.0,-9.3,0.2,22.8,14,50,72,1.567,35
2024-01-15,达旗经济开发区,43.0,-9.9,0.0,76.0,17,45,58,0.815,53
2024-01-15,敖包梁,25.0,-5.1,2.9,226.5,17,61,93,1.609,29
2024-01-15,青达门,56.0,-5.0,3.2,101.2,29,51,69,0.921,33
2024-01-15,高头窑,28.0,-7.7,2.3,207.9,18,47,101,2.07,31
2024-01-15,准格尔旗经济开发区,14.0,-10.8,1.2,337.4,22,34,76,0.767,29
2024-01-15,大路新区,34.0,-8.8,3.0,348.4,9,47,46,0.814,27
2024-01-15,哈尔乌素矿区,7.0,-6.3,1.9,117.0,28,63,152,0.873,33
2024-01-15,窑沟,14.0,-7.5,0.5,355.7,11,59,135,0.97,26
2024-01-15,黑岱沟,20.0,-6.0,1.5,190.5,155,65,141,1.905,49
2024-01-15,羊市塔,15.0,-7.4,0.6,13.2,24,94,412,1.784,56
2024-01-15,黄天棉图,24.0,-6.2,1.1,249.0,23,74,106,1.3,24
2024-01-15,纳日松,11.0,-8.6,0.8,309.4,14,60,164,1.553,36
2024-01-15,上海庙东,31.0,-3.8,3.3,102.1,8,23,80,0.728,29
2024-01-15,独贵塔拉工业园区,40.0,-9.2,2.2,134.6,12,42,67,0.833,38
2024-01-15,新能源产业示范区,71.0,-5.5,3.2,81.0,16,29,44,0.664,22
2024-01-15,独贵塔拉南项目区,73.0,-5.6,1.6,178.1,7,15,135,0.339,19
2024-01-15,乌审召,53.0,-6.4,1.1,107.9,7,39,39,0.436,28
2024-01-15,蒙大工业园,46.0,-3.4,1.8,98.3,10,38,50,0.795,27
2024-01-15,中天合创宿舍楼站,52.0,-5.5,1.4,332.9,17,22,63,0.662,26
2024-01-15,查汗淖尔湖站,50.0,-7.8,1.0,83.1,7,37,0(BB),0.803,22921
2024-01-15,纳林陶亥镇,22.0,-6.4,0.6,145.4,9,100,158,1.668,41
2024-01-15,圣圆煤化工基地,9.0,-6.3,2.5,240.2,16,23,167,0.839,32
2024-01-15,空港物流园区,32.0,-7.0,2.9,214.3,19,57,84,1.343,36
2024-01-16,高新科技工业园,47.0,-4.9,0.5,55.5,10,53,70,1.072,71
2024-01-16,装备制造基地,50.0,-4.3,1.3,87.0,8,44,134,0.858,54
2024-01-16,麻黄湾,42.0,-3.9,2.3,187.0,28,58,109,1.185,58
2024-01-16,蒙古象棋广场-超级站,50.0,-5.1,0.2,73.3,9,51,84,1.867,66
2024-01-16,达旗经济开发区,24.0,-6.1,0.0,52.0,18,54,101,1.219,90
2024-01-16,敖包梁,36.0,-3.8,4.6,254.7,17,55,126,1.982,70
2024-01-16,青达门,68.0,-3.5,3.8,121.9,16,40,64,0.861,61
2024-01-16,高头窑,57.0,-3.4,4.5,213.7,17,39,119,2.248,62
2024-01-16,准格尔旗经济开发区,17.0,-5.9,0.7,345.8,39,38,102,1.077,54
2024-01-16,大路新区,32.0,-4.2,2.8,343.2,4,55,60,1.445,46
2024-01-16,哈尔乌素矿区,17.0,-2.9,2.0,169.6,21,58,97,0.739,53
2024-01-16,窑沟,7.0,-3.9,0.8,282.8,14,79,249,1.435,56
2024-01-16,黑岱沟,16.0,-3.5,1.6,220.4,26,81,155,0.951,50
2024-01-16,羊市塔,29.0,-4.2,0.4,153.3,19,88,321,1.416,78
2024-01-16,黄天棉图,34.0,-4.0,1.1,270.0,21,66,127,1.399,52
2024-01-16,纳日松,22.0,-4.9,0.6,312.0,13,54,161,1.582,60
2024-01-16,上海庙东,33.0,-1.8,1.7,123.5,14,33,127,1.031,70
2024-01-16,独贵塔拉工业园区,42.0,-5.2,2.2,127.2,12,47,96,1.053,65
2024-01-16,新能源产业示范区,83.0,-2.8,3.2,84.0,13,30,73,0.868,54
2024-01-16,独贵塔拉南项目区,83.0,-0.9,2.3,181.0,6,16,135,0.474,47
2024-01-16,乌审召,63.0,-4.4,1.3,92.6,4,31,61,0.624,58
2024-01-16,蒙大工业园,37.0,-0.1,1.8,97.8,7,37,72,1.103,57
2024-01-16,中天合创宿舍楼站,66.0,-3.3,1.0,14.0,6,17,72,0.678,49
2024-01-16,查汗淖尔湖站,67.0,-4.4,1.2,161.0,2,23,0(BB),0.648,44258
2024-01-16,纳林陶亥镇,39.0,-3.9,0.5,170.3,8,80,143,1.577,65
2024-01-16,圣圆煤化工基地,14.0,-2.6,1.6,211.3,13,29,189,1.109,45
2024-01-16,空港物流园区,55.0,-4.1,0.8,194.4,9,37,67,1.175,61
2024-01-17,高新科技工业园,50.0,-4.0,0.4,82.5,7,52,70,0.918,77
2024-01-17,装备制造基地,52.0,-2.6,1.0,53.2,4,44,107,0.729,70
2024-01-17,麻黄湾,36.0,-1.8,1.4,213.9,28,54,78,1.12,58
2024-01-17,蒙古象棋广场-超级站,55.0,-3.9,0.2,70.4,10,48,53,1.587,74
2024-01-17,达旗经济开发区,11.0,-3.2,0.0,39.0,14,59,118,1.284,126
2024-01-17,敖包梁,23.0,-2.4,2.3,257.4,20,60,105,1.988,73
2024-01-17,青达门,68.0,-1.8,1.9,114.8,9,36,55,0.801,71
2024-01-17,高头窑,50.0,-2.0,3.0,196.3,13,35,96,2.176,69
2024-01-17,准格尔旗经济开发区,12.0,-4.4,0.8,278.6,20,37,127,1.259,91
2024-01-17,大路新区,25.0,-1.6,3.1,325.4,4,56,77,1.307,66
2024-01-17,哈尔乌素矿区,14.0,-2.3,1.6,152.2,24,58,120,1.036,68
2024-01-17,窑沟,7.0,-2.3,1.3,309.7,13,74,173,1.3,68
2024-01-17,黑岱沟,20.0,-2.8,1.6,209.5,65,74,144,1.23,70
2024-01-17,羊市塔,28.0,-2.4,0.2,42.9,16,69,226,1.682,83
2024-01-17,黄天棉图,33.0,-2.6,1.1,312.7,22,66,120,1.406,64
2024-01-17,纳日松,14.0,-3.2,0.9,276.0,15,57,182,1.724,88
2024-01-17,上海庙东,55.0,-2.9,2.3,98.3,10,30,144,1.149,92
2024-01-17,独贵塔拉工业园区,32.0,-3.5,0.8,104.8,9,54,152,1.313,114
2024-01-17,新能源产业示范区,68.0,-2.1,1.3,99.6,16,43,92,1.049,72
2024-01-17,独贵塔拉南项目区,66.0,-1.7,1.1,159.5,7,22,135,0.755,78
2024-01-17,乌审召,57.0,-1.4,0.9,97.0,4,32,71,0.58,62
2024-01-17,蒙大工业园,62.0,0.8,1.7,88.7,7,34,76,1.021,63
2024-01-17,中天合创宿舍楼站,76.0,-1.9,0.9,328.2,17,17,91,0.767,71
2024-01-17,查汗淖尔湖站,67.0,-3.2,0.8,60.6,6,29,0(BB),0.785,67417
2024-01-17,纳林陶亥镇,36.0,-2.5,0.5,237.8,22,96,167,1.994,88
2024-01-17,圣圆煤化工基地,17.0,-0.8,1.4,173.1,13,36,194,1.289,80
2024-01-17,空港物流园区,60.0,-2.7,0.6,200.8,14,39,62,1.236,68
2024-01-18,高新科技工业园,26.0,-5.5,0.7,37.3,6,56,105,0.568,103
2024-01-18,装备制造基地,36.0,-4.3,1.1,74.8,4,52,127,1.086,73
2024-01-18,麻黄湾,41.0,-2.9,1.7,194.5,27,56,102,1.288,74
2024-01-18,蒙古象棋广场-超级站,30.0,-5.1,0.3,25.3,9,51,89,1.834,99
2024-01-18,达旗经济开发区,29.0,-3.6,0.0,61.0,13,50,126,1.488,138
2024-01-18,敖包梁,24.0,-2.7,3.5,217.2,19,66,116,2.24,88
2024-01-18,青达门,54.0,-3.4,2.9,98.1,10,40,68,1.084,78
2024-01-18,高头窑,49.0,22.4,2.8,196.5,12,40,92,2.362,69
2024-01-18,准格尔旗经济开发区,15.0,-5.3,0.7,14.8,9,35,116,1.273,84
2024-01-18,大路新区,46.0,-1.9,2.8,332.9,4,47,66,1.011,58
2024-01-18,哈尔乌素矿区,6.0,-2.7,1.2,149.6,28,59,111,1.22,67
2024-01-18,窑沟,21.0,-2.3,0.4,346.4,13,66,112,1.444,64
2024-01-18,黑岱沟,28.0,-1.9,1.0,203.1,49,73,119,1.197,61
2024-01-18,羊市塔,9.0,-4.2,0.1,139.9,12,63,185,2.364,96
2024-01-18,黄天棉图,24.0,-5.4,0.6,210.0,12,68,132,2.057,72
2024-01-18,纳日松,7.0,-5.3,0.2,77.9,14,61,188,3.002,99
2024-01-18,上海庙东,42.0,-1.9,5.3,110.8,5,17,124,0.955,53
2024-01-18,独贵塔拉工业园区,21.0,-4.7,1.5,127.7,7,51,134,1.22,105
2024-01-18,独贵塔拉南项目区,62.0,-2.7,1.9,159.6,6,20,135,0.553,70
2024-01-18,乌审召,63.0,-3.2,1.8,100.0,5,35,69,0.691,64
2024-01-18,蒙大工业园,71.0,0.4,1.9,123.9,7,38,63,0.94,50
2024-01-18,中天合创宿舍楼站,60.0,-4.5,1.4,325.7,6,17,84,2.577,64
2024-01-18,查汗淖尔湖站,53.0,-5.2,3.8,208.0,2,29,0(BB),0.821,60854
2024-01-18,纳林陶亥镇,34.0,-4.6,0.5,71.1,10,99,155,2.483,92
2024-01-18,圣圆煤化工基地,6.0,-2.6,2.0,185.0,13,36,175,2.48,97
2024-01-18,空港物流园区,40.0,-5.1,2.2,209.5,9,46,89,1.59,86
2024-01-19,高新科技工业园,54.0,-3.4,0.7,198.0,6,46,110,1.342,85
2024-01-19,装备制造基地,60.0,-3.6,2.3,195.5,2,38,124,1.061,71
2024-01-19,麻黄湾,61.0,-2.3,3.8,204.2,22,37,72,1.104,54
2024-01-19,蒙古象棋广场-超级站,61.0,-3.0,0.9,18.9,10,45,82,2.226,89
2024-01-19,达旗经济开发区,44.0,-1.6,0.0,198.0,14,41,87,1.864,112
2024-01-19,敖包梁,56.0,-3.2,5.3,250.6,14,38,90,2.152,72
2024-01-19,青达门,70.0,-3.0,5.2,143.2,8,33,62,0.974,62
2024-01-19,高头窑,63.0,-3.2,3.3,241.4,11,31,91,2.347,60
2024-01-19,准格尔旗经济开发区,25.0,-3.0,0.9,225.6,7,31,105,1.214,84
2024-01-19,大路新区,50.0,-1.5,5.3,323.3,2,42,64,1.249,58
2024-01-19,哈尔乌素矿区,10.0,-2.9,3.6,163.8,23,48,78,1.143,63
2024-01-19,窑沟,30.0,-2.5,2.0,322.4,13,50,123,1.505,71
2024-01-19,黑岱沟,38.0,-3.2,2.8,220.0,48,51,98,1.231,60
2024-01-19,羊市塔,41.0,-2.7,1.0,92.7,9,36,152,2.134,93
2024-01-19,黄天棉图,48.0,-3.6,2.9,292.4,11,45,118,1.751,66
2024-01-19,纳日松,39.0,-3.0,2.5,294.8,15,35,125,1.999,73
2024-01-19,上海庙东,31.0,-2.3,4.1,196.2,7,25,110,1.219,79
2024-01-19,独贵塔拉工业园区,50.0,-3.8,2.2,96.9,8,38,114,1.071,91
2024-01-19,独贵塔拉南项目区,64.0,-3.4,2.5,298.7,5,16,135,0.598,55
2024-01-19,乌审召,70.0,-1.9,2.4,190.4,2,22,62,0.634,57
2024-01-19,蒙大工业园,75.0,-0.2,2.2,253.2,6,32,89,1.006,64
2024-01-19,中天合创宿舍楼站,83.0,-2.3,3.4,99.1,8,16,76,0.786,56
2024-01-19,查汗淖尔湖站,78.0,-2.8,2.6,235.5,5,17,0(BB),0.782,53783
2024-01-19,纳林陶亥镇,54.0,-2.8,0.8,332.0,9,67,119,2.171,75
2024-01-19,圣圆煤化工基地,24.0,-1.3,2.3,97.3,12,26,165,1.737,82
2024-01-20,高新科技工业园,71.0,-13.4,1.2,190.2,5,13,28,0.353,14
2024-01-20,装备制造基地,78.0,-14.0,2.0,282.9,4,7,49,0.43,12
2024-01-20,麻黄湾,70.0,-14.4,4.0,304.8,18,16,26,0.368,9
2024-01-20,蒙古象棋广场-超级站,79.0,-12.9,1.3,348.2,7,16,22,1.187,9
2024-01-20,达旗经济开发区,68.0,-13.6,0.0,225.0,11,16,18,0.447,25
2024-01-20,敖包梁,77.0,-14.9,3.9,11.7,9,9,36,1.472,21
2024-01-20,青达门,77.0,-15.1,4.6,270.3,6,9,27,0.275,8
2024-01-20,高头窑,77.0,-14.4,3.9,354.1,9,7,24,1.807,7
2024-01-20,准格尔旗经济开发区,52.0,-11.3,3.6,357.1,7,10,31,0.439,14
2024-01-20,大路新区,78.0,-12.0,5.5,37.9,2,11,50,0.434,11
2024-01-20,哈尔乌素矿区,27.0,-11.8,3.2,269.3,25,19,35,0.706,14
2024-01-20,窑沟,52.0,-11.9,2.1,343.8,10,12,42,0.829,16
2024-01-20,黑岱沟,71.0,-12.4,2.6,317.0,29,15,58,0.619,11
2024-01-20,羊市塔,53.0,-10.7,2.9,191.4,11,37,68,1.134,17
2024-01-20,黄天棉图,66.0,-13.6,3.9,38.4,12,18,45,0.61,10
2024-01-20,纳日松,56.0,-11.9,2.6,38.2,16,13,49,0.602,11
2024-01-20,上海庙东,41.0,-9.9,4.4,55.0,5,12,72,0.702,23
2024-01-20,独贵塔拉工业园区,72.0,-14.8,2.6,328.3,5,11,15,0.399,4
2024-01-20,新能源产业示范区,78.0,-17.2,2.4,243.1,8,13,13,0.512,2
2024-01-20,独贵塔拉南项目区,74.0,-17.5,1.6,3.6,3,5,135,0.093,8
2024-01-20,乌审召,78.0,-14.1,2.5,317.9,5,11,28,0.219,31
2024-01-20,蒙大工业园,70.0,-8.3,2.4,346.7,8,16,50,0.531,23
2024-01-20,中天合创宿舍楼站,83.0,-13.1,3.4,208.2,4,13,37,0.488,13
2024-01-20,查汗淖尔湖站,78.0,-13.4,2.8,342.1,3,7,0(BB),0.288,12883
2024-01-20,纳林陶亥镇,63.0,-12.3,1.1,283.0,6,35,34,0.747,13
2024-01-20,圣圆煤化工基地,46.0,-8.8,2.4,213.2,9,7,43,0.312,12
2024-01-21,高新科技工业园,68.0,-19.5,1.0,181.8,4,12,11,0.393,9
2024-01-21,装备制造基地,74.0,-20.3,2.1,282.8,8,6,39,0.572,11
2024-01-21,麻黄湾,72.0,-20.0,3.9,316.3,22,21,26,0.503,7
2024-01-21,蒙古象棋广场-超级站,74.0,-19.2,1.1,350.2,8,15,7,1.185,5
2024-01-21,达旗经济开发区,57.0,-18.4,0.0,162.0,13,32,16,0.63,23
2024-01-21,敖包梁,73.0,-20.5,3.1,23.9,8,9,16,1.481,11
2024-01-21,青达门,72.0,-20.1,3.8,268.7,6,13,14,0.204,13
2024-01-21,高头窑,72.0,-19.3,2.7,346.2,9,6,11,1.83,5
2024-01-21,准格尔旗经济开发区,39.0,-18.8,2.1,0.9,7,14,28,0.485,16
2024-01-21,大路新区,75.0,-18.7,4.2,17.5,2,13,38,0.834,6
2024-01-21,哈尔乌素矿区,26.0,-18.7,1.6,288.5,25,25,27,0.628,12
2024-01-21,窑沟,50.0,-18.9,1.4,5.4,10,13,25,0.827,9
2024-01-21,黑岱沟,63.0,-19.5,1.5,353.3,29,21,41,0.713,5
2024-01-21,羊市塔,42.0,-18.1,2.6,206.5,15,71,161,1.233,12
2024-01-21,黄天棉图,67.0,-19.8,4.6,51.5,12,25,49,0.62,5
2024-01-21,纳日松,48.0,-19.2,1.8,74.7,18,17,38,0.668,7
2024-01-21,上海庙东,41.0,-16.6,2.5,47.0,4,10,31,0.688,21
2024-01-21,独贵塔拉工业园区,70.0,-19.2,2.2,329.7,0,16,11,0.43,8
2024-01-21,新能源产业示范区,75.0,-23.0,1.6,218.0,9,20,12,0.52,8
2024-01-21,独贵塔拉南项目区,72.0,-22.4,0.6,348.4,1,6,135,0.262,8
2024-01-21,乌审召,75.0,-19.5,3.1,322.2,7,12,19,0.237,36
2024-01-21,蒙大工业园,69.0,-15.6,2.1,327.5,7,13,22,0.481,15
2024-01-21,中天合创宿舍楼站,77.0,-19.7,2.9,212.0,5,12,22,0.779,11
2024-01-21,查汗淖尔湖站,73.0,-20.2,3.5,25.0,1,8,0(BB),0.394,6658
2024-01-21,纳林陶亥镇,60.0,-19.1,1.2,298.0,6,45,24,0.803,9
2024-01-21,圣圆煤化工基地,41.0,-17.2,2.5,220.5,9,19,42,0.263,8
2024-01-21,空港物流园区,71.0,-20.2,6.1,222.0,7,12,10,0.778,8
2024-01-22,高新科技工业园,60.0,-20.8,0.5,277.9,11,30,23,0.614,15
2024-01-22,装备制造基地,69.0,-19.1,1.0,337.9,15,11,41,0.716,12
2024-01-22,麻黄湾,70.0,-19.6,1.4,330.6,24,39,29,0.637,13
2024-01-22,蒙古象棋广场-超级站,70.0,-20.6,0.6,9.1,8,21,15,1.284,10
2024-01-22,达旗经济开发区,44.0,-20.6,0.0,156.0,13,49,44,0.772,46
2024-01-22,敖包梁,67.0,-19.2,1.7,32.4,12,24,28,1.674,21
2024-01-22,青达门,74.0,-18.9,1.5,300.3,7,12,20,0.314,16
2024-01-22,高头窑,65.0,-20.0,2.3,191.5,10,29,43,2.149,20
2024-01-22,准格尔旗经济开发区,38.0,-20.4,1.3,359.6,7,20,43,0.747,25
2024-01-22,大路新区,63.0,-18.6,3.3,2.9,3,25,50,0.64,18
2024-01-22,哈尔乌素矿区,8.0,-18.2,1.0,48.8,28,52,71,0.72,47
2024-01-22,窑沟,31.0,-19.1,0.8,348.4,11,39,93,1.21,28
2024-01-22,黑岱沟,36.0,-19.7,1.3,82.6,41,61,106,0.92,23
2024-01-22,羊市塔,35.0,-18.7,0.6,233.5,22,88,273,1.803,38
2024-01-22,黄天棉图,61.0,-19.2,1.3,71.0,15,53,41,0.901,12
2024-01-22,纳日松,43.0,-20.6,0.8,104.4,20,34,49,0.767,14
2024-01-22,上海庙东,41.0,-18.0,3.3,84.1,3,15,28,0.793,16
2024-01-22,独贵塔拉工业园区,55.0,-20.7,0.8,182.8,6,28,21,0.536,15
2024-01-22,新能源产业示范区,73.0,-23.0,1.2,12.6,9,31,16,0.604,10
2024-01-22,独贵塔拉南项目区,65.0,-22.4,0.5,13.3,2,14,135,0.195,15
2024-01-22,乌审召,68.0,-20.3,0.9,18.8,6,27,22,0.389,43
2024-01-22,蒙大工业园,58.0,-17.4,1.1,313.0,10,28,27,0.636,22
2024-01-22,中天合创宿舍楼站,76.0,-18.6,1.2,289.7,8,16,33,0.6,16
2024-01-22,查汗淖尔湖站,71.0,-20.6,4.0,155.7,3,21,0(BB),0.4,9529
2024-01-22,纳林陶亥镇,57.0,-19.2,0.7,318.2,9,66,44,0.979,20
2024-01-22,圣圆煤化工基地,29.0,-18.8,2.5,231.5,9,21,85,0.369,22
2024-01-22,空港物流园区,64.0,-19.4,5.3,222.3,9,24,20,0.826,11
2024-01-23,高新科技工业园,66.0,-18.7,0.5,204.0,11,38,35,0.802,26
2024-01-23,装备制造基地,76.0,-17.0,1.1,307.6,16,12,55,0.85,22
2024-01-23,麻黄湾,62.0,-17.7,1.5,322.9,20,47,41,0.789,17
2024-01-23,蒙古象棋广场-超级站,73.0,-19.0,0.6,333.2,7,26,19,1.358,19
2024-01-23,达旗经济开发区,45.0,-17.9,0.0,165.0,14,36,35,0.771,32
2024-01-23,敖包梁,67.0,-17.9,2.2,355.1,9,20,28,1.731,33
2024-01-23,青达门,73.0,-17.0,2.2,274.5,5,18,23,0.228,31
2024-01-23,高头窑,68.0,-18.6,2.3,212.4,10,30,51,2.144,25
2024-01-23,准格尔旗经济开发区,35.0,-19.3,1.2,357.0,8,22,49,0.814,34
2024-01-23,大路新区,50.0,-18.0,3.0,0.9,3,37,43,0.836,31
2024-01-23,哈尔乌素矿区,7.0,-16.8,0.9,350.1,26,53,119,0.854,48
2024-01-23,窑沟,43.0,-17.9,0.3,41.7,10,25,56,0.917,37
2024-01-23,黑岱沟,40.0,-18.0,0.9,55.9,40,65,106,0.945,36
2024-01-23,黄天棉图,53.0,-17.0,1.8,60.7,15,52,72,0.937,18
2024-01-23,纳日松,39.0,-17.9,0.7,74.4,19,44,78,1.05,25
2024-01-23,上海庙东,39.0,-17.5,2.2,74.9,3,11,16,0.754,8
2024-01-23,独贵塔拉工业园区,62.0,-19.0,1.6,291.6,10,19,16,0.575,8
2024-01-23,新能源产业示范区,70.0,-24.0,1.2,157.0,8,34,15,0.615,13
2024-01-23,独贵塔拉南项目区,70.0,-23.0,0.6,342.8,2,17,135,0.177,10
2024-01-23,乌审召,67.0,-18.5,1.2,302.4,8,25,21,0.456,29
2024-01-23,蒙大工业园,64.0,-16.8,1.8,262.2,8,21,25,0.557,17
2024-01-23,中天合创宿舍楼站,72.0,-16.9,1.5,219.2,5,18,38,0.887,28
2024-01-23,查汗淖尔湖站,67.0,-18.9,3.4,170.6,4,23,0(BB),0.533,20638
2024-01-23,纳林陶亥镇,47.0,-16.9,0.6,315.6,11,76,69,1.399,32
2024-01-23,圣圆煤化工基地,20.0,-16.7,2.2,233.7,10,24,104,0.644,29
2024-01-23,空港物流园区,69.0,-17.3,5.0,225.1,9,26,26,0.998,24
2024-01-24,高新科技工业园,66.0,-17.4,0.5,187.9,5,36,13,0.437,10
2024-01-24,装备制造基地,77.0,-14.8,1.2,302.3,9,9,49,0.554,11
2024-01-24,麻黄湾,63.0,-15.1,1.6,286.5,24,41,30,0.54,8
2024-01-24,蒙古象棋广场-超级站,75.0,-16.9,0.5,339.1,8,24,11,1.194,9
2024-01-24,达旗经济开发区,45.0,-15.8,0.0,154.0,15,30,45,0.602,32
2024-01-24,敖包梁,69.0,-15.6,2.6,5.4,8,23,24,1.563,13
2024-01-24,青达门,69.0,-14.9,2.7,247.7,7,15,19,0.096,17
2024-01-24,高头窑,66.0,-16.1,2.9,249.1,11,32,40,1.982,13
2024-01-24,准格尔旗经济开发区,38.0,-17.7,1.1,4.5,7,25,49,0.843,29
2024-01-24,大路新区,52.0,-16.7,3.0,352.0,4,42,42,0.768,37
2024-01-24,哈尔乌素矿区,7.0,-14.5,1.0,289.1,23,57,85,0.903,31
2024-01-24,窑沟,28.0,-15.7,0.6,24.9,12,41,74,1.078,39
2024-01-24,黑岱沟,28.0,-15.5,0.9,52.9,39,62,93,0.967,34
2024-01-24,羊市塔,24.0,-15.3,0.6,212.0,19,98,405,2.254,47
2024-01-24,黄天棉图,51.0,-14.9,1.5,52.2,20,58,69,0.731,7
2024-01-24,纳日松,44.0,-16.2,0.7,106.1,20,40,77,0.856,12
2024-01-24,上海庙东,31.0,-14.7,1.6,93.9,14,27,82,0.895,28
2024-01-24,独贵塔拉工业园区,65.0,-15.9,1.6,312.2,10,23,21,0.647,14
2024-01-24,新能源产业示范区,72.0,-21.2,1.2,149.9,8,38,30,0.668,14
2024-01-24,独贵塔拉南项目区,65.0,-19.7,0.8,192.9,3,18,135,0.225,9
2024-01-24,乌审召,75.0,-16.3,1.2,323.1,6,25,17,0.428,24
2024-01-24,蒙大工业园,66.0,-14.7,1.9,265.9,6,28,30,0.662,24
2024-01-24,中天合创宿舍楼站,70.0,-15.0,1.5,220.4,8,18,26,0.597,16
2024-01-24,查汗淖尔湖站,71.0,-17.2,2.9,292.6,4,22,0(BB),0.382,9033
2024-01-24,纳林陶亥镇,36.0,-14.7,0.8,283.3,11,88,61,1.026,18
2024-01-24,圣圆煤化工基地,14.0,-14.5,1.9,234.5,11,27,121,0.556,19
2024-01-24,空港物流园区,71.0,-15.3,4.8,226.8,9,21,13,0.665,9
2024-01-25,高新科技工业园,74.0,-16.0,0.6,206.7,4,37,22,0.452,14
2024-01-25,装备制造基地,82.0,-13.3,1.5,252.4,8,11,86,0.617,9
2024-01-25,麻黄湾,81.0,-13.2,2.3,261.0,24,37,29,0.534,9
